epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
93,1060.629816,524.382929,5.19852e-02,3.10086e-02,8.38885e-01,5.20931e-02,3.10305e-02,8.39974e-01,5.22330e-02,3.10920e-02,8.39087e-01
94,1070.928688,529.611459,5.18871e-02,3.09280e-02,8.37301e-01,5.19968e-02,3.09502e-02,8.38422e-01,5.21347e-02,3.10107e-02,8.37508e-01
95,1081.520757,534.674733,5.17888e-02,3.08462e-02,8.35715e-01,5.19003e-02,3.08687e-02,8.36866e-01,5.20363e-02,3.09282e-02,8.35928e-01
96,1092.401789,540.067044,5.16904e-02,3.07645e-02,8.34128e-01,5.18035e-02,3.07874e-02,8.35305e-01,5.19378e-02,3.08460e-02,8.34345e-01
97,1103.265653,545.562313,5.15918e-02,3.06829e-02,8.32536e-01,5.17064e-02,3.07061e-02,8.33739e-01,5.18391e-02,3.07637e-02,8.32759e-01
98,1114.094455,550.974705,5.14930e-02,3.06011e-02,8.30941e-01,5.16091e-02,3.06248e-02,8.32171e-01,5.17401e-02,3.06813e-02,8.31169e-01
99,1125.829865,556.816555,5.13938e-02,3.05182e-02,8.29341e-01,5.15116e-02,3.05424e-02,8.30598e-01,5.16408e-02,3.05978e-02,8.29574e-01
100,1136.762445,562.439716,5.12944e-02,3.04353e-02,8.27737e-01,5.14138e-02,3.04599e-02,8.29021e-01,5.15412e-02,3.05143e-02,8.27974e-01
101,1147.757242,567.714500,5.11948e-02,3.03511e-02,8.26130e-01,5.13159e-02,3.03762e-02,8.27442e-01,5.14415e-02,3.04295e-02,8.26372e-01
102,1158.771962,573.233342,5.10955e-02,3.02668e-02,8.24527e-01,5.12181e-02,3.02922e-02,8.25865e-01,5.13419e-02,3.03446e-02,8.24773e-01
103,1170.182632,578.949816,5.09964e-02,3.01829e-02,8.22929e-01,5.11204e-02,3.02087e-02,8.24291e-01,5.12426e-02,3.02602e-02,8.23178e-01
104,1180.905317,584.311577,5.08978e-02,3.00989e-02,8.21338e-01,5.10232e-02,3.01249e-02,8.22722e-01,5.11438e-02,3.01757e-02,8.21590e-01
105,1191.713512,589.693632,5.07998e-02,3.00155e-02,8.19756e-01,5.09263e-02,3.00417e-02,8.21160e-01,5.10455e-02,3.00918e-02,8.20011e-01
106,1202.234054,594.995800,5.07025e-02,2.99322e-02,8.18185e-01,5.08298e-02,2.99587e-02,8.19605e-01,5.09479e-02,3.00082e-02,8.18442e-01
107,1213.235655,600.324264,5.06058e-02,2.98489e-02,8.16625e-01,5.07340e-02,2.98755e-02,8.18060e-01,5.08510e-02,2.99244e-02,8.16885e-01
108,1224.740389,606.159601,5.05100e-02,2.97669e-02,8.15079e-01,5.06390e-02,2.97938e-02,8.16527e-01,5.07549e-02,2.98421e-02,8.15342e-01
109,1235.738658,611.827114,5.04152e-02,2.96857e-02,8.13549e-01,5.05448e-02,2.97128e-02,8.15009e-01,5.06598e-02,2.97605e-02,8.13814e-01
110,1246.511096,617.157630,5.03214e-02,2.96044e-02,8.12036e-01,5.04517e-02,2.96316e-02,8.13508e-01,5.05656e-02,2.96788e-02,8.12302e-01
111,1257.895180,622.624542,5.02286e-02,2.95230e-02,8.10538e-01,5.03596e-02,2.95504e-02,8.12022e-01,5.04725e-02,2.95972e-02,8.10806e-01
112,1269.195106,628.365176,5.01370e-02,2.94429e-02,8.09059e-01,5.02686e-02,2.94704e-02,8.10555e-01,5.03805e-02,2.95167e-02,8.09328e-01
113,1280.570172,634.002399,5.00466e-02,2.93644e-02,8.07601e-01,5.01788e-02,2.93919e-02,8.09107e-01,5.02897e-02,2.94379e-02,8.07870e-01
114,1292.244580,639.828129,4.99574e-02,2.92868e-02,8.06162e-01,5.00903e-02,2.93144e-02,8.07681e-01,5.02002e-02,2.93601e-02,8.06432e-01
115,1303.113984,645.323011,4.98697e-02,2.92105e-02,8.04746e-01,5.00033e-02,2.92383e-02,8.06277e-01,5.01121e-02,2.92836e-02,8.05016e-01
116,1314.157263,650.882492,4.97833e-02,2.91342e-02,8.03352e-01,4.99176e-02,2.91623e-02,8.04896e-01,5.00254e-02,2.92071e-02,8.03623e-01
117,1325.050104,656.483529,4.96983e-02,2.90593e-02,8.01980e-01,4.98333e-02,2.90878e-02,8.03537e-01,4.99400e-02,2.91321e-02,8.02251e-01
118,1335.804147,661.619146,4.96144e-02,2.89865e-02,8.00627e-01,4.97502e-02,2.90152e-02,8.02196e-01,4.98558e-02,2.90591e-02,8.00899e-01
119,1347.074328,667.229207,4.95317e-02,2.89140e-02,7.99292e-01,4.96682e-02,2.89429e-02,8.00874e-01,4.97728e-02,2.89866e-02,7.99565e-01
120,1357.533252,672.554840,4.94501e-02,2.88431e-02,7.97975e-01,4.95873e-02,2.88722e-02,7.99570e-01,4.96909e-02,2.89156e-02,7.98249e-01
121,1368.432693,677.966402,4.93695e-02,2.87731e-02,7.96675e-01,4.95074e-02,2.88023e-02,7.98282e-01,4.96100e-02,2.88455e-02,7.96950e-01
122,1379.577120,683.720933,4.92900e-02,2.87038e-02,7.95391e-01,4.94286e-02,2.87332e-02,7.97010e-01,4.95301e-02,2.87762e-02,7.95667e-01
123,1390.352000,689.196859,4.92115e-02,2.86353e-02,7.94125e-01,4.93508e-02,2.86649e-02,7.95757e-01,4.94513e-02,2.87077e-02,7.94401e-01
124,1401.178876,694.438674,4.91339e-02,2.85681e-02,7.92874e-01,4.92740e-02,2.85979e-02,7.94518e-01,4.93735e-02,2.86404e-02,7.93150e-01
125,1411.995402,699.945350,4.90574e-02,2.85022e-02,7.91639e-01,4.91982e-02,2.85322e-02,7.93296e-01,4.92966e-02,2.85745e-02,7.91916e-01
126,1422.876023,705.460108,4.89818e-02,2.84376e-02,7.90419e-01,4.91234e-02,2.84679e-02,7.92090e-01,4.92208e-02,2.85099e-02,7.90698e-01
127,1433.669479,710.711273,4.89071e-02,2.83732e-02,7.89214e-01,4.90495e-02,2.84037e-02,7.90898e-01,4.91457e-02,2.84454e-02,7.89492e-01
128,1444.800100,716.183857,4.88332e-02,2.83106e-02,7.88021e-01,4.89762e-02,2.83413e-02,7.89716e-01,4.90715e-02,2.83828e-02,7.88300e-01
129,1455.970961,721.896800,4.87600e-02,2.82494e-02,7.86839e-01,4.89036e-02,2.82803e-02,7.88546e-01,4.89980e-02,2.83216e-02,7.87119e-01
130,1466.649497,727.204863,4.86875e-02,2.81889e-02,7.85670e-01,4.88318e-02,2.82200e-02,7.87387e-01,4.89252e-02,2.82609e-02,7.85949e-01
131,1477.897730,732.759112,4.86158e-02,2.81297e-02,7.84512e-01,4.87607e-02,2.81611e-02,7.86240e-01,4.88531e-02,2.82017e-02,7.84790e-01
132,1488.678139,738.230380,4.85447e-02,2.80716e-02,7.83365e-01,4.86902e-02,2.81031e-02,7.85104e-01,4.87816e-02,2.81434e-02,7.83642e-01
133,1499.855982,743.760321,4.84746e-02,2.80165e-02,7.82233e-01,4.86205e-02,2.80484e-02,7.83980e-01,4.87109e-02,2.80883e-02,7.82508e-01
134,1510.960923,749.324232,4.84052e-02,2.79614e-02,7.81115e-01,4.85516e-02,2.79936e-02,7.82870e-01,4.86411e-02,2.80332e-02,7.81386e-01
135,1521.699834,754.703274,4.83370e-02,2.79080e-02,7.80014e-01,4.84838e-02,2.79404e-02,7.81777e-01,4.85724e-02,2.79797e-02,7.80281e-01
136,1532.515890,760.230992,4.82698e-02,2.78546e-02,7.78930e-01,4.84171e-02,2.78872e-02,7.80701e-01,4.85047e-02,2.79264e-02,7.79194e-01
137,1543.102612,765.534360,4.82035e-02,2.78020e-02,7.77859e-01,4.83510e-02,2.78349e-02,7.79636e-01,4.84378e-02,2.78738e-02,7.78120e-01
138,1553.717025,770.802066,4.81380e-02,2.77506e-02,7.76803e-01,4.82858e-02,2.77838e-02,7.78584e-01,4.83718e-02,2.78224e-02,7.77060e-01
139,1564.500524,776.179570,4.80735e-02,2.76995e-02,7.75761e-01,4.82214e-02,2.77329e-02,7.77545e-01,4.83068e-02,2.77714e-02,7.76015e-01
140,1575.064471,781.609256,4.80098e-02,2.76492e-02,7.74734e-01,4.81580e-02,2.76829e-02,7.76523e-01,4.82427e-02,2.77212e-02,7.74985e-01
141,1585.889686,786.795651,4.79471e-02,2.75999e-02,7.73722e-01,4.80955e-02,2.76340e-02,7.75515e-01,4.81795e-02,2.76719e-02,7.73971e-01
142,1597.355784,792.539671,4.78850e-02,2.75515e-02,7.72720e-01,4.80337e-02,2.75859e-02,7.74519e-01,4.81170e-02,2.76236e-02,7.72967e-01
143,1607.923573,797.896802,4.78236e-02,2.75041e-02,7.71729e-01,4.79725e-02,2.75388e-02,7.73532e-01,4.80552e-02,2.75763e-02,7.71974e-01
144,1619.078082,803.343329,4.77628e-02,2.74567e-02,7.70747e-01,4.79118e-02,2.74917e-02,7.72554e-01,4.79940e-02,2.75290e-02,7.70990e-01
145,1629.806362,808.775387,4.77024e-02,2.74091e-02,7.69774e-01,4.78516e-02,2.74444e-02,7.71583e-01,4.79332e-02,2.74815e-02,7.70014e-01
146,1640.491544,814.006258,4.76425e-02,2.73615e-02,7.68807e-01,4.77918e-02,2.73970e-02,7.70618e-01,4.78729e-02,2.74340e-02,7.69046e-01
147,1651.480291,819.482556,4.75829e-02,2.73142e-02,7.67844e-01,4.77322e-02,2.73501e-02,7.69657e-01,4.78129e-02,2.73869e-02,7.68081e-01
148,1662.305642,824.738488,4.75234e-02,2.72687e-02,7.66885e-01,4.76727e-02,2.73049e-02,7.68698e-01,4.77530e-02,2.73415e-02,7.67119e-01
149,1673.027337,830.325715,4.74643e-02,2.72230e-02,7.65930e-01,4.76136e-02,2.72595e-02,7.67745e-01,4.76935e-02,2.72958e-02,7.66163e-01
150,1683.091811,835.405221,4.74056e-02,2.71777e-02,7.64983e-01,4.75550e-02,2.72145e-02,7.66799e-01,4.76343e-02,2.72507e-02,7.65213e-01
151,1694.224849,840.767840,4.73471e-02,2.71328e-02,7.64039e-01,4.74965e-02,2.71700e-02,7.65857e-01,4.75754e-02,2.72058e-02,7.64266e-01
152,1704.878779,846.327365,4.72890e-02,2.70880e-02,7.63102e-01,4.74385e-02,2.71255e-02,7.64922e-01,4.75168e-02,2.71611e-02,7.63325e-01
153,1715.421135,851.483030,4.72317e-02,2.70437e-02,7.62177e-01,4.73813e-02,2.70815e-02,7.63999e-01,4.74590e-02,2.71169e-02,7.62396e-01
154,1726.868630,857.203031,4.71749e-02,2.70003e-02,7.61261e-01,4.73246e-02,2.70385e-02,7.63085e-01,4.74018e-02,2.70736e-02,7.61476e-01
155,1737.423925,862.421828,4.71187e-02,2.69588e-02,7.60354e-01,4.72685e-02,2.69973e-02,7.62181e-01,4.73450e-02,2.70321e-02,7.60565e-01
156,1748.869937,867.913712,4.70630e-02,2.69189e-02,7.59455e-01,4.72130e-02,2.69576e-02,7.61286e-01,4.72888e-02,2.69921e-02,7.59662e-01
157,1760.559394,873.808441,4.70079e-02,2.68793e-02,7.58566e-01,4.71580e-02,2.69183e-02,7.60399e-01,4.72332e-02,2.69525e-02,7.58768e-01
158,1771.629756,879.238486,4.69532e-02,2.68404e-02,7.57683e-01,4.71034e-02,2.68796e-02,7.59518e-01,4.71780e-02,2.69137e-02,7.57882e-01
159,1783.452269,885.202245,4.68988e-02,2.68017e-02,7.56805e-01,4.70490e-02,2.68410e-02,7.58641e-01,4.71231e-02,2.68750e-02,7.57001e-01
160,1794.569281,890.890040,4.68445e-02,2.67628e-02,7.55928e-01,4.69947e-02,2.68022e-02,7.57765e-01,4.70684e-02,2.68362e-02,7.56121e-01
161,1805.562763,896.315507,4.67902e-02,2.67233e-02,7.55052e-01,4.69403e-02,2.67629e-02,7.56887e-01,4.70136e-02,2.67968e-02,7.55241e-01
162,1816.889631,901.846794,4.67360e-02,2.66847e-02,7.54178e-01,4.68860e-02,2.67243e-02,7.56012e-01,4.69590e-02,2.67581e-02,7.54364e-01
