epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
37,207.231235,100.553699,7.78134e-03,1.67019e-03,2.81780e+00,7.72963e-03,1.65626e-03,2.90092e+00,7.55594e-03,1.61642e-03,2.96880e+00
38,212.543308,103.167279,7.54069e-03,1.58170e-03,2.73066e+00,7.48966e-03,1.56898e-03,2.81086e+00,7.31724e-03,1.53052e-03,2.87502e+00
39,218.001145,105.846115,7.31634e-03,1.50079e-03,2.64942e+00,7.26585e-03,1.48921e-03,2.72686e+00,7.09465e-03,1.45203e-03,2.78756e+00
40,223.266489,108.463667,7.10681e-03,1.42661e-03,2.57354e+00,7.05671e-03,1.41613e-03,2.64837e+00,6.88669e-03,1.38011e-03,2.70585e+00
41,228.638249,111.129529,6.91075e-03,1.35846e-03,2.50254e+00,6.86090e-03,1.34900e-03,2.57488e+00,6.69209e-03,1.31404e-03,2.62939e+00
42,234.372652,113.953376,6.72702e-03,1.29575e-03,2.43601e+00,6.67730e-03,1.28715e-03,2.50598e+00,6.50966e-03,1.25322e-03,2.55771e+00
43,239.851392,116.674218,6.55459e-03,1.23789e-03,2.37357e+00,6.50491e-03,1.23006e-03,2.44128e+00,6.33839e-03,1.19712e-03,2.49042e+00
44,245.404278,119.361828,6.39251e-03,1.18438e-03,2.31488e+00,6.34279e-03,1.17737e-03,2.38044e+00,6.17740e-03,1.14527e-03,2.42716e+00
45,251.248433,122.237857,6.23996e-03,1.13478e-03,2.25964e+00,6.19008e-03,1.12851e-03,2.32313e+00,6.02584e-03,1.09725e-03,2.36761e+00
46,257.059736,125.098236,6.09621e-03,1.08876e-03,2.20758e+00,6.04609e-03,1.08313e-03,2.26909e+00,5.88298e-03,1.05270e-03,2.31148e+00
47,262.889268,128.020077,5.96057e-03,1.04599e-03,2.15846e+00,5.91012e-03,1.04091e-03,2.21806e+00,5.74815e-03,1.01129e-03,2.25850e+00
48,268.774068,130.971338,5.83245e-03,1.00615e-03,2.11207e+00,5.78163e-03,1.00149e-03,2.16983e+00,5.62075e-03,9.72745e-04,2.20845e+00
49,274.252879,133.651299,5.71126e-03,9.68961e-04,2.06818e+00,5.66004e-03,9.64623e-04,2.12420e+00,5.50020e-03,9.36789e-04,2.16108e+00
50,279.775432,136.386284,5.59652e-03,9.34211e-04,2.02663e+00,5.54488e-03,9.30121e-04,2.08098e+00,5.38604e-03,9.03193e-04,2.11623e+00
51,285.604509,139.210761,5.48780e-03,9.01687e-04,1.98726e+00,5.43571e-03,8.97822e-04,2.04001e+00,5.27783e-03,8.71759e-04,2.07371e+00
