epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
86,893.437099,356.546452,1.43324e-02,6.68351e-03,2.47342e-01,1.56569e-02,7.57097e-03,2.65316e-01,1.58067e-02,7.65908e-03,2.67386e-01
87,903.778738,360.772049,1.43273e-02,6.67338e-03,2.47255e-01,1.56519e-02,7.56304e-03,2.65230e-01,1.58017e-02,7.65138e-03,2.67301e-01
88,913.815783,364.772538,1.43223e-02,6.66366e-03,2.47169e-01,1.56469e-02,7.55543e-03,2.65146e-01,1.57968e-02,7.64397e-03,2.67217e-01
89,924.752112,369.077937,1.43175e-02,6.65496e-03,2.47085e-01,1.56420e-02,7.54879e-03,2.65064e-01,1.57919e-02,7.63751e-03,2.67135e-01
90,935.203760,373.439045,1.43127e-02,6.64543e-03,2.47003e-01,1.56373e-02,7.54134e-03,2.64984e-01,1.57872e-02,7.63023e-03,2.67055e-01
91,945.996044,377.652580,1.43081e-02,6.63666e-03,2.46924e-01,1.56327e-02,7.53458e-03,2.64905e-01,1.57825e-02,7.62362e-03,2.66977e-01
92,957.406200,382.313711,1.43036e-02,6.62832e-03,2.46846e-01,1.56281e-02,7.52823e-03,2.64828e-01,1.57780e-02,7.61740e-03,2.66900e-01
93,968.053403,386.659948,1.42992e-02,6.61983e-03,2.46770e-01,1.56237e-02,7.52168e-03,2.64753e-01,1.57736e-02,7.61097e-03,2.66825e-01
94,978.916908,390.997629,1.42949e-02,6.61196e-03,2.46696e-01,1.56194e-02,7.51571e-03,2.64680e-01,1.57692e-02,7.60513e-03,2.66751e-01
95,989.637827,395.476423,1.42907e-02,6.60383e-03,2.46623e-01,1.56151e-02,7.50947e-03,2.64608e-01,1.57649e-02,7.59901e-03,2.66679e-01
96,1000.128611,399.401732,1.42866e-02,6.59630e-03,2.46552e-01,1.56109e-02,7.50384e-03,2.64537e-01,1.57607e-02,7.59349e-03,2.66608e-01
97,1011.393077,403.985209,1.42826e-02,6.58831e-03,2.46483e-01,1.56069e-02,7.49768e-03,2.64468e-01,1.57567e-02,7.58745e-03,2.66539e-01
98,1021.857330,408.190995,1.42787e-02,6.58125e-03,2.46416e-01,1.56028e-02,7.49234e-03,2.64399e-01,1.57526e-02,7.58225e-03,2.66471e-01
99,1032.893449,412.562542,1.42749e-02,6.57371e-03,2.46350e-01,1.55989e-02,7.48646e-03,2.64333e-01,1.57487e-02,7.57649e-03,2.66405e-01
100,1044.036599,417.182759,1.42711e-02,6.56700e-03,2.46285e-01,1.55950e-02,7.48134e-03,2.64267e-01,1.57448e-02,7.57150e-03,2.66339e-01
101,1054.595548,421.417807,1.42675e-02,6.55978e-03,2.46222e-01,1.55912e-02,7.47564e-03,2.64203e-01,1.57410e-02,7.56592e-03,2.66275e-01
102,1065.618291,425.725022,1.42639e-02,6.55334e-03,2.46160e-01,1.55875e-02,7.47063e-03,2.64139e-01,1.57373e-02,7.56102e-03,2.66211e-01
103,1076.478813,430.135513,1.42603e-02,6.54688e-03,2.46099e-01,1.55838e-02,7.46558e-03,2.64077e-01,1.57336e-02,7.55607e-03,2.66149e-01
104,1087.319113,434.564839,1.42569e-02,6.54031e-03,2.46039e-01,1.55802e-02,7.46042e-03,2.64016e-01,1.57300e-02,7.55101e-03,2.66088e-01
105,1098.139696,438.859850,1.42535e-02,6.53423e-03,2.45981e-01,1.55767e-02,7.45571e-03,2.63956e-01,1.57264e-02,7.54639e-03,2.66027e-01
106,1109.042404,443.226140,1.42501e-02,6.52825e-03,2.45923e-01,1.55731e-02,7.45104e-03,2.63896e-01,1.57229e-02,7.54182e-03,2.65967e-01
107,1120.030576,447.772105,1.42469e-02,6.52196e-03,2.45867e-01,1.55697e-02,7.44606e-03,2.63838e-01,1.57194e-02,7.53693e-03,2.65909e-01
108,1130.659727,451.981829,1.42437e-02,6.51620e-03,2.45811e-01,1.55663e-02,7.44151e-03,2.63781e-01,1.57160e-02,7.53248e-03,2.65852e-01
109,1142.350813,456.494779,1.42405e-02,6.51039e-03,2.45756e-01,1.55630e-02,7.43688e-03,2.63724e-01,1.57127e-02,7.52793e-03,2.65795e-01
110,1153.714928,461.198881,1.42374e-02,6.50458e-03,2.45702e-01,1.55597e-02,7.43216e-03,2.63669e-01,1.57094e-02,7.52329e-03,2.65739e-01
111,1165.032567,465.744560,1.42343e-02,6.49923e-03,2.45649e-01,1.55565e-02,7.42792e-03,2.63613e-01,1.57061e-02,7.51913e-03,2.65683e-01
112,1176.331099,470.260041,1.42313e-02,6.49361e-03,2.45597e-01,1.55533e-02,7.42336e-03,2.63559e-01,1.57028e-02,7.51465e-03,2.65629e-01
113,1187.217984,474.776871,1.42283e-02,6.48831e-03,2.45546e-01,1.55501e-02,7.41908e-03,2.63506e-01,1.56996e-02,7.51045e-03,2.65574e-01
114,1197.982117,479.102337,1.42254e-02,6.48258e-03,2.45495e-01,1.55470e-02,7.41433e-03,2.63453e-01,1.56965e-02,7.50577e-03,2.65522e-01
115,1209.120343,483.599968,1.42225e-02,6.47769e-03,2.45446e-01,1.55440e-02,7.41035e-03,2.63402e-01,1.56934e-02,7.50184e-03,2.65469e-01
116,1220.095680,488.077900,1.42197e-02,6.47249e-03,2.45397e-01,1.55410e-02,7.40602e-03,2.63351e-01,1.56904e-02,7.49758e-03,2.65417e-01
117,1230.976507,492.311164,1.42169e-02,6.46749e-03,2.45349e-01,1.55380e-02,7.40189e-03,2.63300e-01,1.56874e-02,7.49350e-03,2.65367e-01
118,1241.990437,496.795224,1.42141e-02,6.46257e-03,2.45302e-01,1.55351e-02,7.39783e-03,2.63251e-01,1.56844e-02,7.48952e-03,2.65317e-01
119,1252.615118,501.092627,1.42114e-02,6.45766e-03,2.45255e-01,1.55322e-02,7.39371e-03,2.63202e-01,1.56815e-02,7.48546e-03,2.65268e-01
120,1263.753008,505.425641,1.42088e-02,6.45324e-03,2.45209e-01,1.55293e-02,7.39003e-03,2.63154e-01,1.56786e-02,7.48183e-03,2.65219e-01
121,1274.922053,510.022409,1.42061e-02,6.44840e-03,2.45163e-01,1.55265e-02,7.38590e-03,2.63106e-01,1.56758e-02,7.47775e-03,2.65171e-01
122,1285.567979,514.254127,1.42035e-02,6.44356e-03,2.45119e-01,1.55238e-02,7.38174e-03,2.63060e-01,1.56730e-02,7.47363e-03,2.65124e-01
123,1296.739194,518.730517,1.42010e-02,6.43913e-03,2.45074e-01,1.55210e-02,7.37796e-03,2.63013e-01,1.56702e-02,7.46990e-03,2.65077e-01
124,1307.721412,523.216792,1.41984e-02,6.43451e-03,2.45031e-01,1.55183e-02,7.37394e-03,2.62967e-01,1.56675e-02,7.46591e-03,2.65031e-01
125,1318.149719,527.328897,1.41959e-02,6.43027e-03,2.44987e-01,1.55156e-02,7.37026e-03,2.62922e-01,1.56648e-02,7.46227e-03,2.64985e-01
126,1329.258291,531.827709,1.41934e-02,6.42572e-03,2.44944e-01,1.55130e-02,7.36631e-03,2.62877e-01,1.56621e-02,7.45836e-03,2.64940e-01
127,1339.934640,536.235080,1.41910e-02,6.42146e-03,2.44902e-01,1.55104e-02,7.36259e-03,2.62833e-01,1.56595e-02,7.45467e-03,2.64895e-01
128,1350.452199,540.468773,1.41885e-02,6.41722e-03,2.44860e-01,1.55078e-02,7.35890e-03,2.62788e-01,1.56568e-02,7.45101e-03,2.64850e-01
129,1361.023436,544.783657,1.41861e-02,6.41237e-03,2.44818e-01,1.55052e-02,7.35458e-03,2.62745e-01,1.56543e-02,7.44673e-03,2.64807e-01
130,1371.013257,548.922050,1.41837e-02,6.40864e-03,2.44776e-01,1.55027e-02,7.35139e-03,2.62702e-01,1.56517e-02,7.44357e-03,2.64763e-01
131,1381.378166,553.082617,1.41813e-02,6.40394e-03,2.44735e-01,1.55002e-02,7.34721e-03,2.62660e-01,1.56491e-02,7.43943e-03,2.64720e-01
132,1391.481028,557.099840,1.41789e-02,6.39980e-03,2.44694e-01,1.54977e-02,7.34358e-03,2.62617e-01,1.56466e-02,7.43584e-03,2.64677e-01
133,1401.988836,561.326269,1.41766e-02,6.39565e-03,2.44653e-01,1.54952e-02,7.33991e-03,2.62576e-01,1.56441e-02,7.43222e-03,2.64634e-01
134,1412.514912,565.543963,1.41742e-02,6.39140e-03,2.44613e-01,1.54928e-02,7.33623e-03,2.62534e-01,1.56416e-02,7.42859e-03,2.64592e-01
135,1422.054695,569.363363,1.41719e-02,6.38709e-03,2.44573e-01,1.54904e-02,7.33243e-03,2.62493e-01,1.56391e-02,7.42484e-03,2.64551e-01
136,1432.416920,573.467072,1.41696e-02,6.38300e-03,2.44534e-01,1.54879e-02,7.32895e-03,2.62452e-01,1.56367e-02,7.42141e-03,2.64509e-01
137,1442.428488,577.668227,1.41674e-02,6.37887e-03,2.44495e-01,1.54855e-02,7.32547e-03,2.62412e-01,1.56342e-02,7.41800e-03,2.64468e-01
138,1451.940129,581.366034,1.41651e-02,6.37459e-03,2.44456e-01,1.54832e-02,7.32180e-03,2.62371e-01,1.56318e-02,7.41437e-03,2.64427e-01
139,1462.343840,585.604619,1.41629e-02,6.37053e-03,2.44417e-01,1.54808e-02,7.31832e-03,2.62331e-01,1.56294e-02,7.41093e-03,2.64386e-01
140,1472.761425,589.910401,1.41606e-02,6.36630e-03,2.44379e-01,1.54785e-02,7.31466e-03,2.62292e-01,1.56270e-02,7.40731e-03,2.64346e-01
141,1483.489288,594.154817,1.41584e-02,6.36198e-03,2.44340e-01,1.54761e-02,7.31088e-03,2.62252e-01,1.56247e-02,7.40357e-03,2.64306e-01
142,1493.928790,598.543670,1.41562e-02,6.35786e-03,2.44302e-01,1.54738e-02,7.30724e-03,2.62213e-01,1.56223e-02,7.39996e-03,2.64266e-01
143,1503.715239,602.500737,1.41540e-02,6.35418e-03,2.44264e-01,1.54715e-02,7.30402e-03,2.62174e-01,1.56199e-02,7.39676e-03,2.64225e-01
144,1513.913897,606.487498,1.41519e-02,6.34969e-03,2.44227e-01,1.54692e-02,7.30014e-03,2.62135e-01,1.56176e-02,7.39293e-03,2.64186e-01
145,1523.786930,610.599525,1.41497e-02,6.34551e-03,2.44189e-01,1.54669e-02,7.29662e-03,2.62096e-01,1.56152e-02,7.38945e-03,2.64146e-01
146,1533.917146,614.611491,1.41476e-02,6.34123e-03,2.44153e-01,1.54646e-02,7.29303e-03,2.62057e-01,1.56129e-02,7.38592e-03,2.64107e-01
147,1544.311574,618.881506,1.41454e-02,6.33717e-03,2.44116e-01,1.54624e-02,7.28958e-03,2.62019e-01,1.56106e-02,7.38250e-03,2.64068e-01
148,1554.257784,623.042984,1.41433e-02,6.33332e-03,2.44079e-01,1.54601e-02,7.28623e-03,2.61981e-01,1.56083e-02,7.37918e-03,2.64029e-01
149,1564.625702,627.043560,1.41412e-02,6.32903e-03,2.44043e-01,1.54579e-02,7.28242e-03,2.61943e-01,1.56060e-02,7.37540e-03,2.63991e-01
150,1574.893059,631.231077,1.41391e-02,6.32502e-03,2.44007e-01,1.54556e-02,7.27874e-03,2.61905e-01,1.56037e-02,7.37174e-03,2.63952e-01
151,1584.906694,635.290917,1.41370e-02,6.32112e-03,2.43971e-01,1.54534e-02,7.27522e-03,2.61867e-01,1.56015e-02,7.36824e-03,2.63914e-01
152,1595.374759,639.582257,1.41350e-02,6.31690e-03,2.43935e-01,1.54512e-02,7.27146e-03,2.61830e-01,1.55992e-02,7.36451e-03,2.63876e-01
153,1605.535969,643.691434,1.41329e-02,6.31280e-03,2.43900e-01,1.54490e-02,7.26788e-03,2.61792e-01,1.55970e-02,7.36098e-03,2.63838e-01
154,1615.748995,647.779848,1.41309e-02,6.30859e-03,2.43865e-01,1.54468e-02,7.26415e-03,2.61755e-01,1.55948e-02,7.35728e-03,2.63800e-01
155,1626.110824,652.006486,1.41288e-02,6.30495e-03,2.43830e-01,1.54446e-02,7.26094e-03,2.61718e-01,1.55925e-02,7.35411e-03,2.63762e-01
156,1636.033701,656.176929,1.41268e-02,6.30059e-03,2.43795e-01,1.54424e-02,7.25708e-03,2.61681e-01,1.55903e-02,7.35029e-03,2.63725e-01
157,1645.820973,660.041263,1.41248e-02,6.29651e-03,2.43760e-01,1.54402e-02,7.25341e-03,2.61644e-01,1.55881e-02,7.34665e-03,2.63688e-01
158,1656.158698,664.068934,1.41228e-02,6.29279e-03,2.43726e-01,1.54380e-02,7.25008e-03,2.61607e-01,1.55859e-02,7.34335e-03,2.63650e-01
159,1665.958861,668.030608,1.41208e-02,6.28884e-03,2.43691e-01,1.54359e-02,7.24652e-03,2.61570e-01,1.55837e-02,7.33982e-03,2.63613e-01
